time [s],ax [km/s^2],ay [km/s^2],az [km/s^2],dvx [km/s],dvy [km/s],dvz [km/s],sum_dvx [km/s],sum_dvy [km/s],sum_dvz [km/s]
157.0,-1.529236042931918e-12,2.6596825956577213e-14,0.0,-1.529236042931918e-12,2.6596825956577213e-14,0.0,-4.4196951473660994e-11,4.5282784146817257e-13,0.0
158.0,-1.6161423874094245e-12,2.828443313074137e-14,0.0,-1.6161423874094245e-12,2.828443313074137e-14,0.0,-4.581309386107042e-11,4.811122745989139e-13,0.0
159.0,-1.7074594123108371e-12,3.006859534141559e-14,0.0,-1.7074594123108371e-12,3.006859534141559e-14,0.0,-4.752055327338126e-11,5.111808699403295e-13,0.0
160.0,-1.8033790759025932e-12,3.195414563521831e-14,0.0,-1.8033790759025932e-12,3.195414563521831e-14,0.0,-4.932393234928385e-11,5.431350155755478e-13,0.0
161.0,-1.9041003220837163e-12,3.394612420330803e-14,0.0,-1.9041003220837163e-12,3.394612420330803e-14,0.0,-5.122803267136757e-11,5.770811397788558e-13,0.0
162.0,-2.009829283250311e-12,3.604978574741542e-14,0.0,-2.009829283250311e-12,3.604978574741542e-14,0.0,-5.323786195461788e-11,6.131309255262712e-13,0.0
163.0,-2.1207794874487506e-12,3.827060704946596e-14,0.0,-2.1207794874487506e-12,3.827060704946596e-14,0.0,-5.535864144206663e-11,6.514015325757372e-13,0.0
164.0,-2.2371720698865595e-12,4.061429475025414e-14,0.0,-2.2371720698865595e-12,4.061429475025414e-14,0.0,-5.759581351195319e-11,6.920158273259913e-13,0.0
165.0,-2.359235988872224e-12,4.308679334300825e-14,0.0,-2.359235988872224e-12,4.308679334300825e-14,0.0,-5.995504950082542e-11,7.351026206689996e-13,0.0
166.0,-2.4872082462640162e-12,4.56942933871236e-14,0.0,-2.4872082462640162e-12,4.56942933871236e-14,0.0,-6.244225774708943e-11,7.807969140561232e-13,0.0
167.0,-2.621334112379803e-12,4.844323993943937e-14,0.0,-2.621334112379803e-12,4.844323993943937e-14,0.0,-6.506359185946924e-11,8.292401539955626e-13,0.0
168.0,-2.761867355543172e-12,5.134034121584962e-14,0.0,-2.761867355543172e-12,5.134034121584962e-14,0.0,-6.782545921501241e-11,8.805804952114122e-13,0.0
169.0,-2.909070476247732e-12,5.4392577483486916e-14,0.0,-2.909070476247732e-12,5.4392577483486916e-14,0.0,-7.073452969126015e-11,9.349730726948992e-13,0.0
170.0,-3.0632149459886897e-12,5.760721018583117e-14,0.0,-3.0632149459886897e-12,5.760721018583117e-14,0.0,-7.379774463724884e-11,9.925802828807304e-13,0.0
171.0,-3.2245814508441164e-12,6.099179130703775e-14,0.0,-3.2245814508441164e-12,6.099179130703775e-14,0.0,-7.702232608809296e-11,1.0535720741877681e-12,0.0
172.0,-3.3934601398590206e-12,6.455417298397287e-14,0.0,-3.3934601398590206e-12,6.455417298397287e-14,0.0,-8.041578622795198e-11,1.118126247171741e-12,0.0
173.0,-3.570150878241957e-12,6.830251736091909e-14,0.0,-3.570150878241957e-12,6.830251736091909e-14,0.0,-8.398593710619394e-11,1.18642876453266e-12,0.0
174.0,-3.754963505484502e-12,7.224530670104937e-14,0.0,-3.754963505484502e-12,7.224530670104937e-14,0.0,-8.774090061167844e-11,1.2586740712337094e-12,0.0
175.0,-3.948218098355713e-12,7.639135374749152e-14,0.0,-3.948218098355713e-12,7.639135374749152e-14,0.0,-9.168911871003416e-11,1.3350654249812009e-12,0.0
176.0,-4.150245239027333e-12,8.074981236132041e-14,0.0,-4.150245239027333e-12,8.074981236132041e-14,0.0,-9.583936394906149e-11,1.4158152373425212e-12,0.0
177.0,-4.361386288039453e-12,8.533018840003745e-14,0.0,-4.361386288039453e-12,8.533018840003745e-14,0.0,-1.0020075023710094e-10,1.5011454257425587e-12,0.0
178.0,-4.581993662598059e-12,9.01423508968684e-14,0.0,-4.581993662598059e-12,9.01423508968684e-14,0.0,-1.0478274389969899e-10,1.591287776639427e-12,0.0
179.0,-4.8124311198395854e-12,9.519654349181501e-14,0.0,-4.8124311198395854e-12,9.519654349181501e-14,0.0,-1.0959517501953858e-10,1.6864843201312421e-12,0.0
180.0,-5.053074045290442e-12,1.0050339614379378e-13,0.0,-5.053074045290442e-12,1.0050339614379378e-13,0.0,-1.1464824906482902e-10,1.786987716275036e-12,0.0
181.0,-5.304309746733228e-12,1.0607393714513862e-13,0.0,-5.304309746733228e-12,1.0607393714513862e-13,0.0,-1.1995255881156225e-10,1.8930616534201747e-12,0.0
182.0,-5.566537753175537e-12,1.1191960540295709e-13,0.0,-5.566537753175537e-12,1.1191960540295709e-13,0.0,-1.2551909656473778e-10,2.004981258823132e-12,0.0
183.0,-5.840170119292576e-12,1.1805226302879144e-13,0.0,-5.840170119292576e-12,1.1805226302879144e-13,0.0,-1.3135926668403037e-10,2.123033521851923e-12,0.0
184.0,-6.125631735146645e-12,1.2448420821508144e-13,0.0,-6.125631735146645e-12,1.2448420821508144e-13,0.0,-1.37484898419177e-10,2.2475177300670047e-12,0.0
185.0,-6.423360641491648e-12,1.3122818842756555e-13,0.0,-6.423360641491648e-12,1.3122818842756555e-13,0.0,-1.4390825906066866e-10,2.3787459184945704e-12,0.0
186.0,-6.733808350393125e-12,1.3829741389144958e-13,0.0,-6.733808350393125e-12,1.3829741389144958e-13,0.0,-1.506420674110618e-10,2.51704333238602e-12,0.0
187.0,-7.0574401715013176e-12,1.45705571399871e-13,0.0,-7.0574401715013176e-12,1.45705571399871e-13,0.0,-1.576995075825631e-10,2.662748903785891e-12,0.0
188.0,-7.394735543858421e-12,1.5346683843365179e-13,0.0,-7.394735543858421e-12,1.5346683843365179e-13,0.0,-1.6509424312642152e-10,2.8162157422195427e-12,0.0
189.0,-7.746188373331029e-12,1.6159589760550185e-13,0.0,-7.746188373331029e-12,1.6159589760550185e-13,0.0,-1.7284043149975256e-10,2.9778116398250443e-12,0.0
190.0,-8.112307375697772e-12,1.7010795143168911e-13,0.0,-8.112307375697772e-12,1.7010795143168911e-13,0.0,-1.8095273887545032e-10,3.1479195912567336e-12,0.0
191.0,-8.493616425529479e-12,1.7901873743546715e-13,0.0,-8.493616425529479e-12,1.7901873743546715e-13,0.0,-1.894463553009798e-10,3.326938328692201e-12,0.0
192.0,-8.89065491066126e-12,1.883445435769226e-13,0.0,-8.89065491066126e-12,1.883445435769226e-13,0.0,-1.9833701021164106e-10,3.5152828722691234e-12,0.0
193.0,-9.303978092638715e-12,1.9810222404118206e-13,0.0,-9.303978092638715e-12,1.9810222404118206e-13,0.0,-2.0764098830427978e-10,3.713385096310305e-12,0.0
194.0,-9.734157472971939e-12,2.0830921536170173e-13,0.0,-9.734157472971939e-12,2.0830921536170173e-13,0.0,-2.1737514577725172e-10,3.921694311672007e-12,0.0
195.0,-1.0181781165194104e-11,2.1898355289991183e-13,0.0,-1.0181781165194104e-11,2.1898355289991183e-13,0.0,-2.275569269424458e-10,4.140677864571919e-12,0.0
196.0,-1.0647454272915786e-11,2.30143887665527e-13,0.0,-1.0647454272915786e-11,2.30143887665527e-13,0.0,-2.382043812153616e-10,4.370821752237446e-12,0.0
197.0,-1.1131799273901949e-11,2.4180950353027263e-13,0.0,-1.1131799273901949e-11,2.4180950353027263e-13,0.0,-2.4933618048926356e-10,4.612631255767719e-12,0.0
198.0,-1.1635456409987628e-11,2.540003347631138e-13,0.0,-1.1635456409987628e-11,2.540003347631138e-13,0.0,-2.6097163689925117e-10,4.866631590530833e-12,0.0
199.0,-1.2159084083299462e-11,2.667369839849124e-13,0.0,-1.2159084083299462e-11,2.667369839849124e-13,0.0,-2.7313072098255064e-10,5.133368574515745e-12,0.0
200.0,-1.2703359258455958e-11,2.8004074046521455e-13,0.0,-1.2703359258455958e-11,2.8004074046521455e-13,0.0,-2.858340802410066e-10,5.41340931498096e-12,0.0
201.0,-1.3268977870586759e-11,2.939335987831091e-13,0.0,-1.3268977870586759e-11,2.939335987831091e-13,0.0,-2.9910305811159336e-10,5.707342913764069e-12,0.0
202.0,-1.3856655240278354e-11,3.0843827795046273e-13,0.0,-1.3856655240278354e-11,3.0843827795046273e-13,0.0,-3.1295971335187173e-10,6.0157811917145316e-12,0.0
203.0,-1.4467126493975572e-11,3.2357824083949703e-13,0.0,-1.4467126493975572e-11,3.2357824083949703e-13,0.0,-3.274268398458473e-10,6.3393594325540285e-12,0.0
204.0,-1.5101146990916308e-11,3.393777140364053e-13,0.0,-1.5101146990916308e-11,3.393777140364053e-13,0.0,-3.425279868367636e-10,6.678737146590434e-12,0.0
205.0,-1.575949275658009e-11,3.5586170813406494e-13,0.0,-1.575949275658009e-11,3.5586170813406494e-13,0.0,-3.582874795933437e-10,7.034598854724499e-12,0.0
206.0,-1.6442960921967125e-11,3.730560383597259e-13,0.0,-1.6442960921967125e-11,3.730560383597259e-13,0.0,-3.7473044051531083e-10,7.407654893084224e-12,0.0
207.0,-1.715237016974921e-11,3.909873456765752e-13,0.0,-1.715237016974921e-11,3.909873456765752e-13,0.0,-3.9188281068506e-10,7.7986422387608e-12,0.0
208.0,-1.7888561186410022e-11,4.09683118267649e-13,0.0,-1.7888561186410022e-11,4.09683118267649e-13,0.0,-4.0977137187147005e-10,8.208325357028448e-12,0.0
209.0,-1.8652397120989145e-11,4.2917171344072065e-13,0.0,-1.8652397120989145e-11,4.2917171344072065e-13,0.0,-4.284237689924592e-10,8.637497070469169e-12,0.0
210.0,-1.944476405032326e-11,4.4948237997799815e-13,0.0,-1.944476405032326e-11,4.4948237997799815e-13,0.0,-4.478685330427825e-10,9.086979450447168e-12,0.0
211.0,-2.0266571450636174e-11,4.706452809006319e-13,0.0,-2.0266571450636174e-11,4.706452809006319e-13,0.0,-4.681351044934187e-10,9.5576247313478e-12,0.0
212.0,-2.111875267558573e-11,4.926915166514396e-13,0.0,-2.111875267558573e-11,4.926915166514396e-13,0.0,-4.892538571690044e-10,1.005031624799924e-11,0.0
213.0,-2.2002265441356223e-11,5.156531487863565e-13,0.0,-2.2002265441356223e-11,5.156531487863565e-13,0.0,-5.112561226103607e-10,1.0565969396785596e-11,0.0
214.0,-2.2918092317533034e-11,5.39563224017728e-13,0.0,-2.2918092317533034e-11,5.39563224017728e-13,0.0,-5.341742149278937e-10,1.1105532620803323e-11,0.0
215.0,-2.3867241225292622e-11,5.644557987860349e-13,0.0,-2.3867241225292622e-11,5.644557987860349e-13,0.0,-5.580414561531864e-10,1.1669988419589357e-11,0.0
216.0,-2.485074594170806e-11,5.903659642190704e-13,0.0,-2.485074594170806e-11,5.903659642190704e-13,0.0,-5.828922020948945e-10,1.2260354383808428e-11,0.0
217.0,-2.586966661128033e-11,6.173298716551273e-13,0.0,-2.586966661128033e-11,6.173298716551273e-13,0.0,-6.087618687061748e-10,1.2877684255463555e-11,0.0
218.0,-2.69250902634261e-11,6.453847584845908e-13,0.0,-2.69250902634261e-11,6.453847584845908e-13,0.0,-6.356869589696009e-10,1.3523069013948146e-11,0.0
219.0,-2.801813133723214e-11,6.745689745992777e-13,0.0,-2.801813133723214e-11,6.745689745992777e-13,0.0,-6.637050903068331e-10,1.4197637988547423e-11,0.0
220.0,-2.9149932212950085e-11,7.049220092422079e-13,0.0,-2.9149932212950085e-11,7.049220092422079e-13,0.0,-6.928550225197832e-10,1.490255999778963e-11,0.0
221.0,-3.032166374967931e-11,7.36484518339492e-13,0.0,-3.032166374967931e-11,7.36484518339492e-13,0.0,-7.231766862694625e-10,1.5639044516129122e-11,0.0
222.0,-3.153452583064443e-11,7.692983523638867e-13,0.0,-3.153452583064443e-11,7.692983523638867e-13,0.0,-7.547112121001069e-10,1.6408342868493008e-11,0.0
223.0,-3.2789747914482385e-11,8.034065846206962e-13,0.0,-3.2789747914482385e-11,8.034065846206962e-13,0.0,-7.875009600145894e-10,1.7211749453113703e-11,0.0
224.0,-3.408858959403329e-11,8.388535401079219e-13,0.0,-3.408858959403329e-11,8.388535401079219e-13,0.0,-8.215895496086226e-10,1.8050602993221624e-11,0.0
225.0,-3.5432341161229684e-11,8.756848247702311e-13,0.0,-3.5432341161229684e-11,8.756848247702311e-13,0.0,-8.570218907698523e-10,1.8926287817991856e-11,0.0
226.0,-3.682232417992658e-11,9.139473554027502e-13,0.0,-3.682232417992658e-11,9.139473554027502e-13,0.0,-8.938442149497789e-10,1.9840235173394608e-11,0.0
227.0,-3.825989206412094e-11,9.536893898917439e-13,0.0,-3.825989206412094e-11,9.536893898917439e-13,0.0,-9.321041070139e-10,2.0793924563286352e-11,0.0
228.0,-3.9746430664418396e-11,9.949605581070073e-13,0.0,-3.9746430664418396e-11,9.949605581070073e-13,0.0,-9.718505376783183e-10,2.178888512139336e-11,0.0
229.0,-4.128335886096065e-11,1.0378118932885456e-12,0.0,-4.128335886096065e-11,1.0378118932885456e-12,0.0,-1.013133896539279e-09,2.2826697014681903e-11,0.0
230.0,-4.287212916233135e-11,1.082295863819023e-12,0.0,-4.287212916233135e-11,1.082295863819023e-12,0.0,-1.0560060257016104e-09,2.3908992878500925e-11,0.0
231.0,-4.45142283134888e-11,1.1284664057910598e-12,0.0,-4.45142283134888e-11,1.1284664057910598e-12,0.0,-1.1005202540150992e-09,2.5037459284291984e-11,0.0
232.0,-4.621117790825117e-11,1.176378955827295e-12,0.0,-4.621117790825117e-11,1.176378955827295e-12,0.0,-1.1467314319233504e-09,2.621383824011928e-11,0.0
233.0,-4.7964535010401437e-11,1.226090484587052e-12,0.0,-4.7964535010401437e-11,1.226090484587052e-12,0.0,-1.194695966933752e-09,2.7439928724706333e-11,0.0
234.0,-4.9775892781056926e-11,1.2776595308242695e-12,0.0,-4.9775892781056926e-11,1.2776595308242695e-12,0.0,-1.244471859714809e-09,2.87175882555306e-11,0.0
235.0,-5.164688111347428e-11,1.331146235968804e-12,0.0,-5.164688111347428e-11,1.331146235968804e-12,0.0,-1.2961187408282833e-09,3.0048734491499406e-11,0.0
236.0,-5.357916727375872e-11,1.3866123791184443e-12,0.0,-5.357916727375872e-11,1.3866123791184443e-12,0.0,-1.349697908102042e-09,3.143534687061785e-11,0.0
237.0,-5.5574456550162487e-11,1.4441214128714351e-12,0.0,-5.5574456550162487e-11,1.4441214128714351e-12,0.0,-1.4052723646522044e-09,3.287946828348928e-11,0.0
238.0,-5.763449290777924e-11,1.5037384994294247e-12,0.0,-5.763449290777924e-11,1.5037384994294247e-12,0.0,-1.4629068575599836e-09,3.4383206782918706e-11,0.0
239.0,-5.976105965158818e-11,1.5655305474902575e-12,0.0,-5.976105965158818e-11,1.5655305474902575e-12,0.0,-1.5226679172115718e-09,3.594873733040896e-11,0.0
240.0,-6.195598009530397e-11,1.6295662495323826e-12,0.0,-6.195598009530397e-11,1.6295662495323826e-12,0.0,-1.5846238973068758e-09,3.7578303579941346e-11,0.0
241.0,-6.422111823797686e-11,1.6959161197643014e-12,0.0,-6.422111823797686e-11,1.6959161197643014e-12,0.0,-1.6488450155448527e-09,3.9274219699705647e-11,0.0
242.0,-6.655837944785687e-11,1.764652532702238e-12,0.0,-6.655837944785687e-11,1.764652532702238e-12,0.0,-1.7154033949927095e-09,4.1038872232407886e-11,0.0
243.0,-6.896971115155514e-11,1.8358497621309704e-12,0.0,-6.896971115155514e-11,1.8358497621309704e-12,0.0,-1.7843731061442646e-09,4.287472199453886e-11,0.0
244.0,-7.145710353261034e-11,1.9095840208766956e-12,0.0,-7.145710353261034e-11,1.9095840208766956e-12,0.0,-1.8558302096768748e-09,4.4784306015415555e-11,0.0
245.0,-7.402259023539617e-11,1.985933501071017e-12,0.0,-7.402259023539617e-11,1.985933501071017e-12,0.0,-1.929852799912271e-09,4.677023951648657e-11,0.0
246.0,-7.666824907584466e-11,2.0649784148723223e-12,0.0,-7.666824907584466e-11,2.0649784148723223e-12,0.0,-2.0065210489881155e-09,4.8835217931358894e-11,0.0
247.0,-7.939620276069138e-11,2.1468010361010315e-12,0.0,-7.939620276069138e-11,2.1468010361010315e-12,0.0,-2.0859172517488068e-09,5.0982018967459927e-11,0.0
248.0,-8.220861961227735e-11,2.2314857421636695e-12,0.0,-8.220861961227735e-11,2.2314857421636695e-12,0.0,-2.168125871361084e-09,5.3213504709623594e-11,0.0
249.0,-8.510771430033278e-11,2.3191190567067713e-12,0.0,-8.510771430033278e-11,2.3191190567067713e-12,0.0,-2.2532335856614167e-09,5.5532623766330366e-11,0.0
250.0,-8.809574858212992e-11,2.4097896929935708e-12,0.0,-8.809574858212992e-11,2.4097896929935708e-12,0.0,-2.3413293342435465e-09,5.794241345932394e-11,0.0
251.0,-9.11750320470684e-11,2.503588597549046e-12,0.0,-9.11750320470684e-11,2.503588597549046e-12,0.0,-2.432504366290615e-09,6.044600205687299e-11,0.0
252.0,-9.434792287098835e-11,2.600608994876723e-12,0.0,-9.434792287098835e-11,2.600608994876723e-12,0.0,-2.5268522891616035e-09,6.30466110517497e-11,0.0
253.0,-9.761682857560037e-11,2.7009464324475704e-12,0.0,-9.761682857560037e-11,2.7009464324475704e-12,0.0,-2.624469117737204e-09,6.574755748419728e-11,0.0
254.0,-1.0098420679469326e-10,2.8046988264044134e-12,0.0,-1.0098420679469326e-10,2.8046988264044134e-12,0.0,-2.7254533245318974e-09,6.855225631060169e-11,0.0
255.0,-1.0445256604898382e-10,2.9119665079847875e-12,0.0,-1.0445256604898382e-10,2.9119665079847875e-12,0.0,-2.8299058905808813e-09,7.146422281858648e-11,0.0
256.0,-1.080244665248549e-10,3.022852270394411e-12,0.0,-1.080244665248549e-10,3.022852270394411e-12,0.0,-2.9379303571057364e-09,7.448707508898088e-11,0.0
257.0,-1.1170252086367417e-10,3.137461416572202e-12,0.0,-1.1170252086367417e-10,3.137461416572202e-12,0.0,-3.0496328779694105e-09,7.762453650555309e-11,0.0
258.0,-1.1548939495371181e-10,3.2559018071671255e-12,0.0,-1.1548939495371181e-10,3.2559018071671255e-12,0.0,-3.165122272923122e-09,8.088043831272021e-11,0.0
259.0,-1.1938780873393212e-10,3.3782839098907685e-12,0.0,-1.1938780873393212e-10,3.3782839098907685e-12,0.0,-3.2845100816570543e-09,8.425872222261098e-11,0.0
260.0,-1.2340053699841306e-10,3.504720848411236e-12,0.0,-1.2340053699841306e-10,3.504720848411236e-12,0.0,-3.4079106186554675e-09,8.776344307102221e-11,0.0
261.0,-1.2753041021289808e-10,3.635328453031054e-12,0.0,-1.2753041021289808e-10,3.635328453031054e-12,0.0,-3.5354410288683654e-09,9.139877152405327e-11,0.0
262.0,-1.3178031533473351e-10,3.770225311164099e-12,0.0,-1.3178031533473351e-10,3.770225311164099e-12,0.0,-3.667221344203099e-09,9.516899683521737e-11,0.0
263.0,-1.3615319664185485e-10,3.909532819096574e-12,0.0,-1.3615319664185485e-10,3.909532819096574e-12,0.0,-3.803374540844954e-09,9.907852965431393e-11,0.0
264.0,-1.4065205656612652e-10,4.0533752338019464e-12,0.0,-1.4065205656612652e-10,4.0533752338019464e-12,0.0,-3.944026597411081e-09,1.0313190488811588e-10,0.0
265.0,-1.4527995653533337e-10,4.201879726035008e-12,0.0,-1.4527995653533337e-10,4.201879726035008e-12,0.0,-4.0893065539464145e-09,1.0733378461415089e-10,0.0
266.0,-1.5004001781983177e-10,4.35517643339512e-12,0.0,-1.5004001781983177e-10,4.35517643339512e-12,0.0,-4.2393465717662466e-09,1.1168896104754601e-10,0.0
267.0,-1.5493542238697948e-10,4.5133985145585715e-12,0.0,-1.5493542238697948e-10,4.5133985145585715e-12,0.0,-4.394281994153226e-09,1.1620235956210458e-10,0.0
268.0,-1.599694137623378e-10,4.67668220412948e-12,0.0,-1.599694137623378e-10,4.67668220412948e-12,0.0,-4.554251407915564e-09,1.2087904176623406e-10,0.0
269.0,-1.6514529789743235e-10,4.84516686805669e-12,0.0,-1.6514529789743235e-10,4.84516686805669e-12,0.0,-4.719396705812997e-09,1.2572420863429076e-10,0.0
270.0,-1.7046644404107954e-10,5.0189950594010384e-12,0.0,-1.7046644404107954e-10,5.0189950594010384e-12,0.0,-4.889863149854076e-09,1.307432036936918e-10,0.0
271.0,-1.7593628562202124e-10,5.198312575491644e-12,0.0,-1.7593628562202124e-10,5.198312575491644e-12,0.0,-5.0657994354760975e-09,1.3594151626918346e-10,0.0
272.0,-1.8155832113315175e-10,5.383268514931215e-12,0.0,-1.8155832113315175e-10,5.383268514931215e-12,0.0,-5.24735775660925e-09,1.4132478478411467e-10,0.0
273.0,-1.873361150263265e-10,5.574015336086926e-12,0.0,-1.873361150263265e-10,5.574015336086926e-12,0.0,-5.434693871635576e-09,1.468988001202016e-10,0.0
274.0,-1.932732986090845e-10,5.770708915467958e-12,0.0,-1.932732986090845e-10,5.770708915467958e-12,0.0,-5.62796717024466e-09,1.5266950903566957e-10,0.0
275.0,-1.9937357095218302e-10,5.9735086075036195e-12,0.0,-1.9937357095218302e-10,5.9735086075036195e-12,0.0,-5.827340741196843e-09,1.5864301764317318e-10,0.0
276.0,-2.056406997992874e-10,6.182577304451445e-12,0.0,-2.056406997992874e-10,6.182577304451445e-12,0.0,-6.03298144099613e-09,1.6482559494762464e-10,0.0
277.0,-2.1207852248498966e-10,6.398081497182884e-12,0.0,-2.1207852248498966e-10,6.398081497182884e-12,0.0,-6.24505996348112e-09,1.7122367644480751e-10,0.0
278.0,-2.1869094685870836e-10,6.62019133676647e-12,0.0,-2.1869094685870836e-10,6.62019133676647e-12,0.0,-6.463750910339828e-09,1.7784386778157398e-10,0.0
279.0,-2.25481952212781e-10,6.849080696314309e-12,0.0,-2.25481952212781e-10,6.849080696314309e-12,0.0,-6.689232862552609e-09,1.8469294847788828e-10,0.0
280.0,-2.3245559022160654e-10,7.084927234478588e-12,0.0,-2.3245559022160654e-10,7.084927234478588e-12,0.0,-6.9216884527742155e-09,1.9177787571236686e-10,0.0
281.0,-2.396159858794011e-10,7.327912458242618e-12,0.0,-2.396159858794011e-10,7.327912458242618e-12,0.0,-7.161304438653616e-09,1.991057881706095e-10,0.0
282.0,-2.4696733844794263e-10,7.578221787194395e-12,0.0,-2.4696733844794263e-10,7.578221787194395e-12,0.0,-7.408271777101559e-09,2.066840099578039e-10,0.0
283.0,-2.5451392241364046e-10,7.836044619191354e-12,0.0,-2.5451392241364046e-10,7.836044619191354e-12,0.0,-7.6627856995152e-09,2.1452005457699525e-10,0.0
284.0,-2.6226008844078886e-10,8.101574394766854e-12,0.0,-2.6226008844078886e-10,8.101574394766854e-12,0.0,-7.925045787955988e-09,2.226216289717621e-10,0.0
285.0,-2.702102643419997e-10,8.375008664582925e-12,0.0,-2.702102643419997e-10,8.375008664582925e-12,0.0,-8.195256052297988e-09,2.3099663763634502e-10,0.0
286.0,-2.7836895604294674e-10,8.656549155253363e-12,0.0,-2.7836895604294674e-10,8.656549155253363e-12,0.0,-8.473625008340935e-09,2.3965318679159836e-10,0.0
287.0,-2.8674074856262336e-10,8.946401837805142e-12,0.0,-2.8674074856262336e-10,8.946401837805142e-12,0.0,-8.760365756903559e-09,2.485995886294035e-10,0.0
288.0,-2.953303069908747e-10,9.244776995354428e-12,0.0,-2.953303069908747e-10,9.244776995354428e-12,0.0,-9.055696063894434e-09,2.578443656247579e-10,0.0
289.0,-3.0414237747896897e-10,9.55188929284316e-12,0.0,-3.0414237747896897e-10,9.55188929284316e-12,0.0,-9.359838441373403e-09,2.6739625491760107e-10,0.0
290.0,-3.1318178822878913e-10,9.867957845985461e-12,0.0,-3.1318178822878913e-10,9.867957845985461e-12,0.0,-9.673020229602192e-09,2.772642127635865e-10,0.0
